name,State,frequency,state_percentage
Belinda,RI,28,0.0023
Belinda,SC,1192,0.02474
Belinda,SD,56,0.00498
Belinda,TN,1826,0.02589
Belinda,TX,11500,0.04561
Belinda,UT,126,0.00464
Belinda,VA,1777,0.02362
Belinda,VT,5,0.00087
Belinda,WA,626,0.01172
Belinda,WI,402,0.00608
Belinda,WV,1032,0.03322
Belinda,WY,19,0.00422
Belisario,CA,5,2e-05
Belkis,CA,5,2e-05
Belkis,FL,16,0.00014
Belkis,NJ,5,5e-05
Belkis,NY,35,0.00014
Belky,CA,17,5e-05
Belky,TX,10,4e-05
Belkys,FL,10,9e-05
Bell,AL,12,0.0002
Bell,GA,64,0.00069
Bell,KY,5,9e-05
Bell,LA,10,0.00017
Bell,MS,30,0.00071
Bell,NC,26,0.00027
Bell,SC,42,0.00087
Bell,TN,12,0.00017
Bell,TX,5,2e-05
Bell,VA,11,0.00015
Bella,AK,140,0.03034
Bella,AL,1131,0.01853
Bella,AR,627,0.01742
Bella,AZ,2003,0.04969
Bella,CA,12894,0.03895
Bella,CO,1100,0.02777
Bella,CT,663,0.0182
Bella,DC,173,0.01159
Bella,DE,179,0.02638
Bella,FL,5249,0.0466
Bella,GA,2298,0.02478
Bella,HI,282,0.02757
Bella,IA,569,0.01292
Bella,ID,326,0.02496
Bella,IL,2584,0.01577
Bella,IN,1303,0.01656
Bella,KS,565,0.01612
Bella,KY,962,0.01665
Bella,LA,1334,0.02218
Bella,MA,1697,0.02079
Bella,MD,1175,0.02349
Bella,ME,249,0.01699
Bella,MI,1864,0.01483
Bella,MN,1063,0.01738
Bella,MO,1215,0.01641
Bella,MS,728,0.01724
Bella,MT,163,0.0161
Bella,NC,2308,0.0243
Bella,ND,157,0.01386
Bella,NE,343,0.01405
Bella,NH,214,0.0205
Bella,NJ,1927,0.02102
Bella,NM,398,0.02228
Bella,NV,966,0.08846
Bella,NY,5946,0.02317
Bella,OH,2207,0.01435
Bella,OK,869,0.01923
Bella,OR,737,0.0245
Bella,PA,3067,0.0172
Bella,RI,247,0.0203
Bella,SC,1005,0.02086
Bella,SD,124,0.01103
Bella,TN,1730,0.02453
Bella,TX,7886,0.03127
Bella,UT,744,0.02743
Bella,VA,1567,0.02083
Bella,VT,54,0.00941
Bella,WA,1446,0.02706
Bella,WI,994,0.01504
Bella,WV,436,0.01404
Bella,WY,63,0.014
Belladonna,CA,18,5e-05
Bellah,CA,44,0.00013
Bellah,TX,29,0.00012
Bellamarie,CA,36,0.00011
Bellami,CA,40,0.00012
Bellami,NY,5,2e-05
Bellami,TX,25,0.0001
Bellamie,CA,5,2e-05
Bellamie,IL,5,3e-05
Bellamie,TX,16,6e-05
Bellamy,AL,78,0.00128
Bellamy,AR,67,0.00186
Bellamy,AZ,105,0.0026
Bellamy,CA,468,0.00141
Bellamy,CO,61,0.00154
Bellamy,FL,330,0.00293
Bellamy,GA,232,0.0025
Bellamy,IA,45,0.00102
Bellamy,ID,22,0.00168
Bellamy,IL,133,0.00081
Bellamy,IN,180,0.00229
Bellamy,KS,35,0.001
Bellamy,KY,116,0.00201
Bellamy,LA,35,0.00058
Bellamy,MA,27,0.00033
Bellamy,MD,46,0.00092
Bellamy,ME,6,0.00041
Bellamy,MI,133,0.00106
Bellamy,MN,59,0.00096
Bellamy,MO,148,0.002
Bellamy,MS,5,0.00012
Bellamy,MT,13,0.00128
Bellamy,NC,263,0.00277
Bellamy,ND,5,0.00044
Bellamy,NE,12,0.00049
Bellamy,NH,5,0.00048
Bellamy,NJ,35,0.00038
Bellamy,NV,25,0.00229
Bellamy,NY,196,0.00076
Bellamy,OH,225,0.00146
Bellamy,OK,148,0.00328
Bellamy,OR,47,0.00156
Bellamy,PA,156,0.00087
Bellamy,SC,85,0.00176
Bellamy,TN,176,0.0025
Bellamy,TX,607,0.00241
Bellamy,UT,33,0.00122
Bellamy,VA,118,0.00157
Bellamy,WA,127,0.00238
Bellamy,WI,64,0.00097
Bellamy,WV,32,0.00103
Bellanie,CA,5,2e-05
Bellarose,CA,220,0.00066
Bellarose,FL,33,0.00029
Bellarose,GA,5,5e-05
Bellarose,MD,5,0.0001
Bellarose,NC,6,6e-05
Bellarose,NJ,5,5e-05
Bellarose,NV,6,0.00055
Bellarose,NY,57,0.00022
Bellarose,OH,5,3e-05
Bellarose,PA,13,7e-05
Bellarose,TX,37,0.00015
Bellatrix,CA,12,4e-05
Belle,AL,102,0.00167
Belle,AR,11,0.00031
Belle,AZ,92,0.00228
Belle,CA,931,0.00281
Belle,CO,98,0.00247
Belle,CT,25,0.00069
Belle,FL,292,0.00259
Belle,GA,294,0.00317
Belle,IA,31,0.0007
Belle,ID,16,0.00122
Belle,IL,340,0.00207
Belle,IN,74,0.00094
Belle,KY,111,0.00192
Belle,LA,127,0.00211
Belle,MA,103,0.00126
Belle,MD,69,0.00138
Belle,ME,5,0.00034
Belle,MI,228,0.00181
Belle,MN,106,0.00173
Belle,MO,111,0.0015
Belle,MS,20,0.00047
Belle,MT,5,0.00049
Belle,NC,304,0.0032
Belle,NE,12,0.00049
Belle,NJ,186,0.00203
Belle,NM,6,0.00034
Belle,NV,17,0.00156
Belle,NY,1422,0.00554
Belle,OH,238,0.00155
Belle,OK,51,0.00113
Belle,OR,24,0.0008
Belle,PA,466,0.00261
Belle,SC,153,0.00318
Belle,TN,167,0.00237
Belle,TX,567,0.00225
Belle,UT,138,0.00509
Belle,VA,207,0.00275
Belle,WA,81,0.00152
Belle,WI,81,0.00123
Belle,WV,51,0.00164
Bellina,CA,5,2e-05
Belma,NY,5,2e-05
Belma,TX,20,8e-05
Belmira,MA,34,0.00042
Belton,AL,49,0.0008
Belton,LA,6,0.0001
Belton,NC,52,0.00055
Belton,SC,192,0.00398
Belton,TX,6,2e-05
Belva,AL,10,0.00016
Belva,AR,79,0.00219
Belva,CA,137,0.00041
Belva,CO,5,0.00013
Belva,FL,5,4e-05
Belva,IA,168,0.00381
Belva,ID,50,0.00383
Belva,IL,141,0.00086
Belva,IN,69,0.00088
Belva,KS,65,0.00185
Belva,KY,261,0.00452
Belva,LA,68,0.00113
Belva,MD,20,0.0004
Belva,MI,119,0.00095
Belva,MN,25,0.00041
Belva,MO,149,0.00201
Belva,MS,5,0.00012
Belva,NC,217,0.00228
Belva,NE,107,0.00438
Belva,NM,5,0.00028
Belva,NY,73,0.00028
Belva,OH,231,0.0015
Belva,OK,215,0.00476
Belva,PA,327,0.00183
Belva,SC,61,0.00127
Belva,SD,97,0.00863
Belva,TN,85,0.00121
Belva,TX,404,0.0016
Belva,UT,101,0.00372
Belva,VA,123,0.00163
Belva,WI,145,0.00219
Belva,WV,397,0.01278
Belvia,NC,5,5e-05
Belvia,TX,6,2e-05
Belvin,NC,11,0.00012
Belynda,TX,69,0.00027
Ben,AK,31,0.00672
Ben,AL,2610,0.04276
Ben,AR,1478,0.04106
Ben,AZ,1040,0.0258
Ben,CA,6042,0.01825
Ben,CO,1312,0.03313
Ben,CT,169,0.00464
Ben,DC,53,0.00355
Ben,FL,2149,0.01908
Ben,GA,3523,0.03799
Ben,HI,107,0.01046
Ben,IA,894,0.0203
Ben,ID,350,0.02679
Ben,IL,2815,0.01718
Ben,IN,1252,0.01592
Ben,KS,702,0.02003
Ben,KY,2161,0.0374
Ben,LA,1978,0.03289
Ben,MA,608,0.00745
Ben,MD,322,0.00644
Ben,ME,16,0.00109
Ben,MI,1867,0.01485
Ben,MN,1161,0.01898
Ben,MO,1618,0.02186
Ben,MS,2565,0.06074
Ben,MT,246,0.02429
Ben,NC,2787,0.02934
Ben,ND,108,0.00953
Ben,NE,447,0.01832
Ben,NJ,1062,0.01159
Ben,NM,1003,0.05615
Ben,NV,47,0.0043
Ben,NY,3595,0.01401
Ben,OH,2535,0.01648
Ben,OK,1565,0.03464
Ben,OR,739,0.02457
Ben,PA,2095,0.01175
Ben,SC,2643,0.05485
Ben,SD,153,0.01361
Ben,TN,2860,0.04055
Ben,TX,7934,0.03146
Ben,UT,767,0.02827
Ben,VA,1192,0.01584
Ben,WA,1316,0.02463
Ben,WI,1084,0.0164
Ben,WV,360,0.01159
Ben,WY,41,0.00911
Bena,PA,27,0.00015
Bena,TX,5,2e-05
Benaiah,AZ,15,0.00037
Benaiah,CA,161,0.00049
Benaiah,CO,36,0.00091
Benaiah,FL,82,0.00073
Benaiah,GA,11,0.00012
Benaiah,IA,5,0.00011
Benaiah,IL,10,6e-05
Benaiah,IN,41,0.00052
Benaiah,KS,11,0.00031
Benaiah,MI,33,0.00026
Benaiah,MN,12,0.0002
Benaiah,MO,15,0.0002
Benaiah,NC,34,0.00036
Benaiah,NY,21,8e-05
Benaiah,OH,32,0.00021
Benaiah,OK,17,0.00038
Benaiah,OR,11,0.00037
Benaiah,PA,38,0.00021
Benaiah,TN,42,0.0006
Benaiah,TX,181,0.00072
Benaiah,VA,51,0.00068
Benaiah,WA,56,0.00105
Benancia,TX,5,2e-05
Benancio,TX,75,0.0003
Benard,AL,15,0.00025
Benard,AR,5,0.00014
Benard,IL,5,3e-05
Benard,LA,18,0.0003
Benard,MS,146,0.00346
Benard,TX,37,0.00015
Benay,NY,11,4e-05
Benedetta,NY,107,0.00042
Benedetto,MA,6,7e-05
Benedetto,MI,10,8e-05
Benedetto,NJ,5,5e-05
Benedetto,NY,231,0.0009
Benedict,AZ,40,0.00099
Benedict,CA,642,0.00194
Benedict,CO,38,0.00096
Benedict,CT,52,0.00143
Benedict,FL,91,0.00081
Benedict,GA,30,0.00032
Benedict,HI,55,0.00538
Benedict,IA,25,0.00057
Benedict,ID,5,0.00038
Benedict,IL,430,0.00262
Benedict,IN,80,0.00102
Benedict,KS,61,0.00174
Benedict,KY,5,9e-05
Benedict,LA,16,0.00027
Benedict,MA,113,0.00138
Benedict,MD,60,0.0012
Benedict,MI,273,0.00217
Benedict,MN,346,0.00566
Benedict,MO,50,0.00068
Benedict,NC,35,0.00037
Benedict,ND,16,0.00141
Benedict,NE,7,0.00029
Benedict,NJ,224,0.00244
Benedict,NM,12,0.00067
Benedict,NY,1426,0.00556
Benedict,OH,215,0.0014
Benedict,OK,5,0.00011
Benedict,OR,5,0.00017
Benedict,PA,488,0.00274
Benedict,TX,306,0.00121
Benedict,VA,124,0.00165
Benedict,WA,38,0.00071
Benedict,WI,241,0.00365
Benedicto,CA,5,2e-05
Benelli,TX,5,2e-05
Benetta,AL,6,0.0001
Benford,MS,5,0.00012
Benicia,CA,11,3e-05
Benicio,AZ,170,0.00422
Benicio,CA,1120,0.00338
Benicio,CO,67,0.00169
Benicio,CT,33,0.00091
Benicio,FL,231,0.00205
Benicio,GA,38,0.00041
Benicio,IL,262,0.0016
Benicio,IN,5,6e-05
Benicio,KS,7,0.0002
Benicio,MA,135,0.00165
Benicio,MD,12,0.00024
Benicio,MI,49,0.00039
Benicio,MN,16,0.00026
Benicio,MO,5,7e-05
Benicio,NC,6,6e-05
Benicio,NJ,101,0.0011
Benicio,NM,5,0.00028
Benicio,NV,20,0.00183
Benicio,NY,169,0.00066
Benicio,OH,26,0.00017
Benicio,OR,17,0.00057
Benicio,PA,42,0.00024
Benicio,TX,519,0.00206
Benicio,UT,12,0.00044
Benicio,VA,19,0.00025
Benicio,WA,67,0.00125
Benicio,WI,12,0.00018
Benigna,TX,5,2e-05
Benigno,CA,191,0.00058
Benigno,IL,6,4e-05
Benigno,NY,74,0.00029
Benigno,TX,435,0.00173
Benilde,TX,17,7e-05
Benino,TX,37,0.00015
Benita,AL,438,0.00718
Benita,AR,113,0.00314
Benita,AZ,22,0.00055
Benita,CA,921,0.00278
Benita,CO,45,0.00114
Benita,DC,105,0.00703
Benita,FL,274,0.00243
Benita,GA,423,0.00456
Benita,IA,5,0.00011
Benita,ID,10,0.00077
Benita,IL,696,0.00425
Benita,IN,218,0.00277
Benita,KS,39,0.00111
Benita,KY,314,0.00543
Benita,LA,150,0.00249
Benita,MA,11,0.00013
Benita,MD,104,0.00208
Benita,ME,5,0.00034
Benita,MI,324,0.00258
Benita,MN,42,0.00069
Benita,MO,168,0.00227
Benita,MS,203,0.00481
Benita,NC,465,0.0049
Benita,ND,6,0.00053
Benita,NJ,74,0.00081
Benita,NM,44,0.00246
Benita,NY,656,0.00256
Benita,OH,406,0.00264
Benita,OK,56,0.00124
Benita,OR,5,0.00017
Benita,PA,347,0.00195
Benita,SC,133,0.00276
Benita,SD,5,0.00044
Benita,TN,239,0.00339
Benita,TX,2129,0.00844
Benita,VA,337,0.00448
Benita,WA,40,0.00075
Benita,WI,11,0.00017
Benita,WV,90,0.0029
Benito,AZ,297,0.00737
Benito,CA,2533,0.00765
Benito,CO,144,0.00364
Benito,FL,264,0.00234
Benito,GA,23,0.00025
Benito,IL,432,0.00264
Benito,KS,5,0.00014
Benito,MI,28,0.00022
Benito,MN,5,8e-05
Benito,NC,22,0.00023
Benito,NJ,71,0.00077
Benito,NM,559,0.03129
Benito,NV,11,0.00101
Benito,NY,523,0.00204
Benito,OH,10,7e-05
Benito,OK,10,0.00022
Benito,OR,10,0.00033
Benito,PA,20,0.00011
Benito,SC,5,0.0001
Benito,TN,10,0.00014
Benito,TX,6248,0.02478
Benito,WA,92,0.00172
Benito,WI,11,0.00017
Benjaman,AL,15,0.00025
Benjaman,GA,10,0.00011
Benjaman,SC,10,0.00021
Benjaman,TX,15,6e-05
Benjaman,VA,10,0.00013
Benjamen,AL,6,0.0001
Benjamen,AZ,6,0.00015
Benjamen,CA,149,0.00045
Benjamen,CO,5,0.00013
Benjamen,FL,27,0.00024
Benjamen,GA,11,0.00012
Benjamen,IA,21,0.00048
Benjamen,IL,35,0.00021
Benjamen,IN,40,0.00051
Benjamen,MI,51,0.00041
Benjamen,MN,14,0.00023
Benjamen,MO,12,0.00016
Benjamen,NY,26,0.0001
Benjamen,OH,85,0.00055
Benjamen,PA,56,0.00031
Benjamen,TN,5,7e-05
Benjamen,TX,79,0.00031
Benjamen,VA,10,0.00013
Benjamen,WA,6,0.00011
Benjamen,WI,27,0.00041
Benjamin,AK,2209,0.47877
Benjamin,AL,12299,0.2015
Benjamin,AR,6257,0.1738
Benjamin,AZ,12626,0.31321
Benjamin,CA,79289,0.23951
Benjamin,CO,13622,0.34393
Benjamin,CT,10679,0.2931
Benjamin,DC,4162,0.27874
Benjamin,DE,2271,0.33472
Benjamin,FL,30209,0.26821
Benjamin,GA,24638,0.26571
Benjamin,HI,3160,0.30889
Benjamin,IA,11386,0.25853
Benjamin,ID,4431,0.33921
Benjamin,IL,34460,0.21025
Benjamin,IN,19361,0.24612
Benjamin,KS,7898,0.22533
Benjamin,KY,11890,0.20579
Benjamin,LA,10762,0.17897
Benjamin,MA,24840,0.30432
Benjamin,MD,14821,0.29624
Benjamin,ME,5636,0.38448
Benjamin,MI,29564,0.23517
Benjamin,MN,20960,0.34266
Benjamin,MO,16757,0.22636
Benjamin,MS,6680,0.15818
Benjamin,MT,2686,0.26525
Benjamin,NC,23923,0.25185
Benjamin,ND,2614,0.23069
Benjamin,NE,6250,0.2561
Benjamin,NH,5123,0.49081
Benjamin,NJ,18595,0.20286
Benjamin,NM,4557,0.25509
Benjamin,NV,3672,0.33626
Benjamin,NY,51830,0.20193
Benjamin,OH,36258,0.23576
Benjamin,OK,7873,0.17426
Benjamin,OR,10750,0.35742
Benjamin,PA,40790,0.2287
Benjamin,RI,3702,0.30421
Benjamin,SC,13722,0.28476
Benjamin,SD,2490,0.22156
Benjamin,TN,15823,0.22432
Benjamin,TX,50732,0.20119
Benjamin,UT,10703,0.39454
Benjamin,VA,22488,0.2989
Benjamin,VT,2108,0.36728
Benjamin,WA,18084,0.33844
Benjamin,WI,20184,0.3053
Benjamin,WV,5409,0.17412
Benjamin,WY,1362,0.30263
Benjamine,CA,5,2e-05
Benjamine,GA,5,5e-05
Benjamine,MS,5,0.00012
Benjamine,NC,10,0.00011
Benjamine,SC,5,0.0001
Benjamine,TX,5,2e-05
Benjamine,VA,5,7e-05
Benjaminjoseph,CA,5,2e-05
Benji,AL,17,0.00028
Benji,CA,180,0.00054
Benji,CO,6,0.00015
Benji,FL,42,0.00037
Benji,GA,48,0.00052
Benji,IN,5,6e-05
Benji,KY,11,0.00019
Benji,LA,35,0.00058
Benji,MD,5,0.0001
Benji,MN,13,0.00021
Benji,MO,11,0.00015
Benji,MS,6,0.00014
Benji,NC,31,0.00033
Benji,NY,29,0.00011
Benji,OH,33,0.00021
Benji,OR,5,0.00017
Benji,PA,39,0.00022
Benji,SC,18,0.00037
Benji,TN,14,0.0002
Benji,TX,59,0.00023
Benji,UT,5,0.00018
Benji,WA,25,0.00047
Benji,WI,13,0.0002
Benjie,AL,13,0.00021
Benjie,CA,12,4e-05
Benjie,GA,26,0.00028
Benjie,NC,13,0.00014
Benjie,NM,11,0.00062
Benjie,NY,5,2e-05
Benjie,SC,12,0.00025
Benjie,TX,6,2e-05
Benjiman,AL,45,0.00074
Benjiman,AR,5,0.00014
Benjiman,CA,19,6e-05
Benjiman,GA,100,0.00108
Benjiman,IL,5,3e-05
Benjiman,KS,5,0.00014
Benjiman,MN,6,0.0001
Benjiman,MS,5,0.00012
Benjiman,NC,59,0.00062
Benjiman,NY,6,2e-05
Benjiman,OH,19,0.00012
Benjiman,OK,19,0.00042
Benjiman,SC,56,0.00116
Benjiman,TN,5,7e-05
Benjiman,TX,120,0.00048
Benjiman,VA,40,0.00053
Benjiman,WA,10,0.00019
Benjiman,WV,6,0.00019
Benjy,NC,5,5e-05
Bennet,CA,78,0.00024
Bennet,CO,5,0.00013
Bennet,FL,12,0.00011
Bennet,IL,38,0.00023
Bennet,MI,5,4e-05
Bennet,MN,55,0.0009
Bennet,MO,7,9e-05
Bennet,NE,6,0.00025
Bennet,NY,28,0.00011
Bennet,OH,30,0.0002
Bennet,PA,12,7e-05
Bennet,TX,7,3e-05
Bennet,WA,6,0.00011
Bennet,WI,18,0.00027
Bennett,AK,109,0.02362
Bennett,AL,954,0.01563
Bennett,AR,557,0.01547
Bennett,AZ,1073,0.02662
Bennett,CA,4576,0.01382
Bennett,CO,1025,0.02588
Bennett,CT,578,0.01586
Bennett,DC,150,0.01005
Bennett,DE,92,0.01356
Bennett,FL,1981,0.01759
Bennett,GA,2184,0.02355
Bennett,HI,83,0.00811
Bennett,IA,1239,0.02813
Bennett,ID,479,0.03667
Bennett,IL,3099,0.01891
Bennett,IN,1408,0.0179
Bennett,KS,932,0.02659
Bennett,KY,1022,0.01769
Bennett,LA,1259,0.02094
Bennett,MA,1308,0.01602
Bennett,MD,942,0.01883
Bennett,ME,254,0.01733
Bennett,MI,2186,0.01739
Bennett,MN,2768,0.04525
Bennett,MO,1827,0.02468
Bennett,MS,376,0.0089
Bennett,MT,204,0.02015
Bennett,NC,2308,0.0243
Bennett,ND,347,0.03062
Bennett,NE,609,0.02495
Bennett,NH,298,0.02855
Bennett,NJ,956,0.01043
Bennett,NM,83,0.00465
Bennett,NV,258,0.02363
Bennett,NY,2797,0.0109
Bennett,OH,2619,0.01703
Bennett,OK,764,0.01691
Bennett,OR,803,0.0267
Bennett,PA,2673,0.01499
Bennett,RI,136,0.01118
Bennett,SC,929,0.01928
Bennett,SD,361,0.03212
Bennett,TN,1618,0.02294
Bennett,TX,4254,0.01687
Bennett,UT,1171,0.04317
Bennett,VA,1627,0.02163
Bennett,VT,73,0.01272
Bennett,WA,1674,0.03133
Bennett,WI,2248,0.034
Bennett,WV,165,0.00531
Bennett,WY,76,0.01689
Bennie,AL,3821,0.0626
Bennie,AR,2514,0.06983
Bennie,AZ,309,0.00767
Bennie,CA,1652,0.00499
Bennie,CO,469,0.01184
Bennie,CT,47,0.00129
Bennie,DC,53,0.00355
Bennie,FL,1525,0.01354
Bennie,GA,5387,0.0581
Bennie,IA,193,0.00438
Bennie,IL,1513,0.00923
Bennie,IN,614,0.00781
Bennie,KS,324,0.00924
Bennie,KY,1754,0.03036
Bennie,LA,2407,0.04003
Bennie,MA,81,0.00099
Bennie,MD,76,0.00152
Bennie,MI,934,0.00743
Bennie,MN,224,0.00366
Bennie,MO,1087,0.01468
Bennie,MS,4483,0.10616
Bennie,MT,5,0.00049
Bennie,NC,3161,0.03328
Bennie,ND,213,0.0188
Bennie,NE,94,0.00385
Bennie,NJ,194,0.00212
Bennie,NM,1017,0.05693
Bennie,NY,944,0.00368
Bennie,OH,976,0.00635
Bennie,OK,1699,0.03761
Bennie,OR,13,0.00043
Bennie,PA,570,0.0032
Bennie,RI,5,0.00041
Bennie,SC,3166,0.0657
Bennie,SD,18,0.0016
Bennie,TN,2082,0.02952
Bennie,TX,7926,0.03143
Bennie,VA,1209,0.01607
Bennie,WA,69,0.00129
Bennie,WI,162,0.00245
Bennie,WV,412,0.01326
Benno,NY,5,2e-05
Benny,AK,12,0.0026
Benny,AL,1786,0.02926
Benny,AR,1348,0.03744
Benny,AZ,916,0.02272
Benny,CA,4704,0.01421
Benny,CO,592,0.01495
Benny,CT,83,0.00228
Benny,DC,5,0.00033
Benny,FL,1188,0.01055
Benny,GA,2267,0.02445
Benny,IA,209,0.00475
Benny,ID,42,0.00322
Benny,IL,1488,0.00908
Benny,IN,658,0.00836
Benny,KS,387,0.01104
Benny,KY,1295,0.02241
Benny,LA,1365,0.0227
Benny,MA,90,0.0011
Benny,MD,91,0.00182
Benny,MI,847,0.00674
Benny,MN,55,0.0009
Benny,MO,906,0.01224
Benny,MS,1196,0.02832
Benny,MT,21,0.00207
Benny,NC,2082,0.02192
Benny,NE,117,0.00479
Benny,NJ,687,0.00749
Benny,NM,1016,0.05687
Benny,NV,5,0.00046
Benny,NY,2961,0.01154
Benny,OH,1282,0.00834
Benny,OK,1383,0.03061
Benny,OR,112,0.00372
Benny,PA,785,0.0044
Benny,SC,923,0.01915
Benny,TN,1662,0.02356
Benny,TX,6116,0.02425
Benny,UT,91,0.00335
Benny,VA,979,0.01301
Benny,WA,216,0.00404
Benny,WI,65,0.00098
Benny,WV,815,0.02624
Benny,WY,5,0.00111
Bennye,TX,10,4e-05
Benoit,MA,5,6e-05
Benoit,ME,10,0.00068
Bensen,CA,5,2e-05
Benson,AL,73,0.0012
Benson,AR,93,0.00258
Benson,AZ,236,0.00585
Benson,CA,1111,0.00336
Benson,CO,92,0.00232
Benson,FL,347,0.00308
Benson,GA,173,0.00187
Benson,IA,170,0.00386
Benson,ID,249,0.01906
Benson,IL,245,0.00149
Benson,IN,292,0.00371
Benson,KS,115,0.00328
Benson,KY,162,0.0028
Benson,LA,117,0.00195
Benson,MA,84,0.00103
Benson,MD,61,0.00122
Benson,ME,26,0.00177
Benson,MI,251,0.002
Benson,MN,154,0.00252
Benson,MO,207,0.0028
Benson,MS,22,0.00052
Benson,MT,25,0.00247
Benson,NC,211,0.00222
Benson,ND,56,0.00494
Benson,NE,94,0.00385
Benson,NJ,27,0.00029
Benson,NM,36,0.00202
Benson,NV,51,0.00467
Benson,NY,726,0.00283
Benson,OH,440,0.00286
Benson,OK,108,0.00239
Benson,OR,165,0.00549
Benson,PA,367,0.00206
Benson,SC,104,0.00216
Benson,SD,29,0.00258
Benson,TN,179,0.00254
Benson,TX,536,0.00213
Benson,UT,841,0.031
Benson,VA,154,0.00205
Benson,WA,265,0.00496
Benson,WI,206,0.00312
Benson,WV,61,0.00196
Bensyn,OH,5,3e-05
Bentlee,AL,133,0.00218
Bentlee,AR,87,0.00242
Bentlee,AZ,18,0.00045
Bentlee,CA,62,0.00019
Bentlee,CO,20,0.0005
Bentlee,FL,136,0.00121
Bentlee,GA,166,0.00179
Bentlee,IA,69,0.00157
Bentlee,ID,23,0.00176
Bentlee,IL,100,0.00061
Bentlee,IN,255,0.00324
Bentlee,KS,35,0.001
Bentlee,KY,263,0.00455
Bentlee,LA,94,0.00156
Bentlee,MD,16,0.00032
Bentlee,MI,167,0.00133
Bentlee,MN,25,0.00041
Bentlee,MO,177,0.00239
Bentlee,MS,73,0.00173
Bentlee,NC,126,0.00133
Bentlee,NE,13,0.00053
Bentlee,NY,41,0.00016
Bentlee,OH,288,0.00187
Bentlee,OK,172,0.00381
Bentlee,OR,28,0.00093
Bentlee,PA,126,0.00071
Bentlee,SC,62,0.00129
Bentlee,TN,237,0.00336
Bentlee,TX,311,0.00123
Bentlee,UT,97,0.00358
Bentlee,VA,50,0.00066
Bentlee,WA,27,0.00051
Bentlee,WI,27,0.00041
Bentlee,WV,114,0.00367
Bentleigh,GA,6,6e-05
Bentleigh,LA,6,0.0001
Bentleigh,MS,10,0.00024
Bentleigh,OK,5,0.00011
Bentleigh,TN,6,9e-05
Bentleigh,TX,34,0.00013
Bentley,AK,101,0.02189
Bentley,AL,1566,0.02566
Bentley,AR,1252,0.03478
Bentley,AZ,898,0.02228
Bentley,CA,2637,0.00797
Bentley,CO,687,0.01735
Bentley,CT,197,0.00541
Bentley,DE,105,0.01548
Bentley,FL,2422,0.0215
Bentley,GA,2228,0.02403
Bentley,HI,76,0.00743
Bentley,IA,1049,0.02382
Bentley,ID,510,0.03904
Bentley,IL,1731,0.01056
Bentley,IN,2268,0.02883
Bentley,KS,883,0.02519
Bentley,KY,2135,0.03695
Bentley,LA,1411,0.02346
Bentley,MA,573,0.00702
Bentley,MD,582,0.01163
Bentley,ME,434,0.02961
Bentley,MI,2061,0.01639
Bentley,MN,1151,0.01882
Bentley,MO,2095,0.0283
Bentley,MS,954,0.02259
Bentley,MT,287,0.02834
Bentley,NC,2188,0.02303
Bentley,ND,318,0.02806
Bentley,NE,619,0.02536
Bentley,NH,322,0.03085
Bentley,NJ,289,0.00315
Bentley,NM,188,0.01052
Bentley,NV,327,0.02994
Bentley,NY,1559,0.00607
Bentley,OH,3340,0.02172
Bentley,OK,1393,0.03083
Bentley,OR,674,0.02241
Bentley,PA,2158,0.0121
Bentley,RI,79,0.00649
Bentley,SC,1187,0.02463
Bentley,SD,350,0.03114
Bentley,TN,2429,0.03444
Bentley,TX,3878,0.01538
Bentley,UT,1171,0.04317
Bentley,VA,1299,0.01727
Bentley,VT,180,0.03136
Bentley,WA,1198,0.02242
Bentley,WI,1481,0.0224
Bentley,WV,957,0.03081
Bentley,WY,143,0.03177
Bentlie,TX,5,2e-05
Bentlie,UT,5,0.00018
Bently,AL,29,0.00048
Bently,AR,49,0.00136
Bently,CA,110,0.00033
Bently,CO,16,0.0004
Bently,FL,50,0.00044
Bently,GA,44,0.00047
Bently,IA,48,0.00109
Bently,ID,13,0.001
Bently,IL,45,0.00027
Bently,IN,94,0.00119
Bently,KS,20,0.00057
Bently,KY,55,0.00095
Bently,LA,44,0.00073
Bently,MD,13,0.00026
Bently,MI,53,0.00042
Bently,MN,30,0.00049
Bently,MO,92,0.00124
Bently,MS,19,0.00045
Bently,NC,56,0.00059
Bently,ND,6,0.00053
Bently,NE,5,0.0002
Bently,NV,5,0.00046
Bently,NY,38,0.00015
Bently,OH,125,0.00081
Bently,OK,44,0.00097
Bently,OR,19,0.00063
Bently,PA,71,0.0004
Bently,SC,26,0.00054
Bently,TN,68,0.00096
Bently,TX,141,0.00056
Bently,UT,21,0.00077
Bently,VA,12,0.00016
Bently,WA,29,0.00054
Bently,WI,48,0.00073
Bently,WV,6,0.00019
Bento,FL,6,5e-05
Bento,MA,15,0.00018
Benton,AL,139,0.00228
Benton,AR,62,0.00172
Benton,AZ,17,0.00042
Benton,CA,355,0.00107
Benton,CO,21,0.00053
Benton,FL,90,0.0008
Benton,GA,206,0.00222
Benton,IA,54,0.00123
Benton,IL,126,0.00077
Benton,IN,130,0.00165
Benton,KS,69,0.00197
Benton,KY,127,0.0022
Benton,LA,187,0.00311
Benton,MD,5,0.0001
Benton,MI,39,0.00031
Benton,MN,60,0.00098
Benton,MO,277,0.00374
Benton,MS,180,0.00426
Benton,MT,5,0.00049
Benton,NC,216,0.00227
